likes,replies,retweets,text,user_screen_name,tidy_tweet,tokenized_tweet,MNO_label,lang,sentiment
408,22,68,"I opened Instagram by mistake & closed it Quickly, Econet sent me a message ""Dear customer, be careful"" ",VimbaiSairon,i opened instagram by mistake   closed it quickly  econet sent me a message  dear customer  be careful  ,"['i', 'opened', 'instagram', 'by', 'mistake', 'closed', 'it', 'quickly', 'econet', 'sent', 'me', 'a', 'message', 'dear', 'customer', 'be', 'careful']",e,True,neg
66,33,32,"EXCLUSIVE: @HMetro_ probe reveals gloves purchased at $8,05 NOT $64,40 presented to Gvt/Econet. Order processed last week. Council bosses presented price for 20 000 pairs as quote for eventual 2500 order. 
$3 price is when US$/RTGS was 30-40%
@Wamagaisa @ZimMediaReview @Mathuthupic.twitter.com/EVx5UUJM8F",larry_moyo,exclusive   hmetro  probe reveals gloves purchased at       not        presented to gvt econet  order processed last week  council bosses presented price for        pairs as quote for eventual      order      price is when us  rtgs was         wamagaisa  zimreview  mathuthu,"['exclusive', 'hmetro', 'probe', 'reveals', 'gloves', 'purchased', 'at', 'not', 'presented', 'to', 'gvt', 'econet', 'order', 'processed', 'last', 'week', 'council', 'bosses', 'presented', 'price', 'for', 'pairs', 'as', 'quote', 'for', 'eventual', 'order', 'price', 'is', 'when', 'us', 'rtgs', 'was', 'wamagaisa', 'zimmediareview', 'mathuthu']",e,True,neutral
12,0,5,Econet partners South Africa's Snapplify to zero rate E-Book downloads https://www.techzim.co.zw/2018/09/econet-partners-south-africas-snapplify-to-zero-rate-e-book-downloads/ …pic.twitter.com/CWde60mYWV,Techzim,econet partners south africa s snapplify to zero rate e book downloads   ,"['econet', 'partners', 'south', 'africa', 's', 'snapplify', 'to', 'zero', 'rate', 'e', 'book', 'downloads']",e,True,neutral
44,6,16,"As usual, it's President @edmnangagwa 's leadership that will transform Harare ... Govt is taking over the work of sorting Harare's water & sewage reticulation system
. $7 million has been released already to kick-start the project. MDC Councillors busy looking to defraud Econet",KMutisi,as usual  it s president  edmnangagwa  s leadership that will transform harare     govt is taking over the work of sorting harare s water   sewage reticulation system      million has been released already to kick start the project  mdc councillors busy looking to defraud econet,"['as', 'usual', 'it', 's', 'president', 'edmnangagwa', 's', 'leadership', 'that', 'will', 'transform', 'harare', 'govt', 'is', 'taking', 'over', 'the', 'work', 'of', 'sorting', 'harare', 's', 'water', 'sewage', 'reticulation', 'system', 'million', 'has', 'been', 'released', 'already', 'to', 'kick', 'start', 'the', 'project', 'mdc', 'councillors', 'busy', 'looking', 'to', 'defraud', 'econet']",e,True,neutral
36,26,8,Who can shed light on why City of Harare employees were quoting for supplies and giving @econetzimbabwe inflated prices in the first place? I believe Econet has a competent procurement function. How did this happen? https://twitter.com/cohsunshinecity/status/1041693513551888385 …,matigary,who can shed light on why city of harare employees were quoting for supplies and giving  econet inflated prices in the first place  i believe econet has a competent procurement function  how did this happen    ,"['who', 'can', 'shed', 'light', 'on', 'why', 'city', 'of', 'harare', 'employees', 'were', 'quoting', 'for', 'supplies', 'and', 'giving', 'econetzimbabwe', 'inflated', 'prices', 'in', 'the', 'first', 'place', 'i', 'believe', 'econet', 'has', 'a', 'competent', 'procurement', 'function', 'how', 'did', 'this', 'happen']",e,True,neg
61,3,66,"Call Back Assist, a new exciting service for all Econet customers that will help reduce your wait time on the 111 helpline - Find out more info below: @econetzimbabwe @263Chat @StarfmZimbabwe @rufaro_kowo @PeteE @merlinda_mapiye @WNeshena @nonomlandeli1 @tendiemte @reginachefupic.twitter.com/jYls10NBEA",smagaya2005,call back assist  a new exciting service for all econet customers that will help reduce your wait time on the     helpline   find out more info below   econet     chat  starfm  rufaro kowo  petee  merlinda mapiye  wneshena  nonomlandeli   tendiemte  reginachefu,"['call', 'back', 'assist', 'a', 'new', 'exciting', 'service', 'for', 'all', 'econet', 'customers', 'that', 'will', 'help', 'reduce', 'your', 'wait', 'time', 'on', 'the', 'helpline', 'find', 'out', 'more', 'info', 'below', 'econetzimbabwe', 'chat', 'starfmzimbabwe', 'rufaro', 'kowo', 'petee', 'merlinda', 'mapiye', 'wneshena', 'nonomlandeli', 'tendiemte', 'reginachefu']",e,True,neutral
17,7,4,Dear @matigary . What will happen to those guys planted at Netone by Supa Chibuku aka @SupaCollinsM as executive managers from his failed construction company? #HandeiTione @larry_moyo @RMajongwe @lashiasn @GomoDubi. Musadyiwa netsananguro pic.twitter.com/S5wVNy1maf,Mavhure,dear  matigary   what will happen to those guys planted at netone by supa chibuku aka  supacollinsm as executive managers from his failed construction company  #handeitione  larry moyo  rmajongwe  lashiasn  gomodubi  musadyiwa netsananguro ,"['dear', 'matigary', 'what', 'will', 'happen', 'to', 'those', 'guys', 'planted', 'at', 'netone', 'by', 'supa', 'chibuku', 'aka', 'supacollinsm', 'as', 'executive', 'managers', 'from', 'his', 'failed', 'construction', 'company', '#handeitione', 'larry', 'moyo', 'rmajongwe', 'lashiasn', 'gomodubi', 'musadyiwa', 'netsananguro']",c,True,neutral
23,2,4,"The way Zimbabwean women hate WhatsApp calling and opt for voice calls whilst they are not the one calling you would think they all own shares in Telecel, Netone and Econet. pic.twitter.com/iDK1phKP5H",trifordk18,the way an women hate whatsapp calling and opt for voice calls whilst they are not the one calling you would think they all own shares in telecel  netone and econet  ,"['the', 'way', 'zimbabwean', 'women', 'hate', 'whatsapp', 'calling', 'and', 'opt', 'for', 'voice', 'calls', 'whilst', 'they', 'are', 'not', 'the', 'one', 'calling', 'you', 'would', 'think', 'they', 'all', 'own', 'shares', 'in', 'telecel', 'netone', 'and', 'econet']",ec,True,neutral
9,1,3,Who is the Minister of ICT & Data Bundles? There seems to be a deliberate effort from @econetzimbabwe to prevent me from sosho media engagement. Winky-D’s next single should be titled “Econet Bundles Disappear”. Damn pic.twitter.com/929kQejHni,xandatoto,who is the minister of ict   data s  there seems to be a deliberate effort from  econet to prevent me from sosho  engagement  winky d s next single should be titled  econet s disappear   damn ,"['who', 'is', 'the', 'minister', 'of', 'ict', 'data', 'bundles', 'there', 'seems', 'to', 'be', 'a', 'deliberate', 'effort', 'from', 'econetzimbabwe', 'to', 'prevent', 'me', 'from', 'sosho', 'media', 'engagement', 'winky', 'd', 's', 'next', 'single', 'should', 'be', 'titled', 'econet', 'bundles', 'disappear', 'damn']",e,True,neg
50,5,15,"Divine Ndlukula says her security company grew because she valued her employees,treats them like kings and queens,in turn they treat customers likewise
@stewardbank
@DrMambondiani
#2018NEF",263Chat,divine ndlukula says her security company grew because she valued her employees treats them like kings and queens in turn they treat customers likewise  steward  drmambondiani #    nef,"['divine', 'ndlukula', 'says', 'her', 'security', 'company', 'grew', 'because', 'she', 'valued', 'her', 'employees', 'treats', 'them', 'like', 'kings', 'and', 'queens', 'in', 'turn', 'they', 'treat', 'customers', 'likewise', 'stewardbank', 'drmambondiani', '#', 'nef']",e,True,neutral
111,4,65,"""Facebook took 7yrs to develop a revenue model. YouTube took 9yrs. Whatsapp still doesn't have one. Africa is very harsh on our entrepreneurs"" @VusiThembekwayo
#2018NEF
@stewardbank @happ_zenge @ZiFMStereo @ZiFMNews",BusinessTimesZW, facebook took  yrs to develop a revenue model  youtube took  yrs  whatsapp still doesn t have one  africa is very harsh on our entrepreneurs   vusithembekwayo #    nef  steward  happ zenge  zifmstereo  zifmnews,"['facebook', 'took', 'yrs', 'to', 'develop', 'a', 'revenue', 'model', 'youtube', 'took', 'yrs', 'whatsapp', 'still', 'doesn', 't', 'have', 'one', 'africa', 'is', 'very', 'harsh', 'on', 'our', 'entrepreneurs', 'vusithembekwayo', '#', 'nef', 'stewardbank', 'happ', 'zenge', 'zifmstereo', 'zifmnews']",e,True,neg
242,11,175,"When you were in school you were rewarded for #performance. Now that you are in the working world, you want to be paid for #attendance - Not results. 

Come to work to deliver #results 

Don't just come to work to mark an attendance register. 

@stewardbank @econetzimbabwe
#SMEpic.twitter.com/ul1PosiXwy",fayaz_king,when you were in school you were rewarded for #performance  now that you are in the working world  you want to be paid for #attendance   not results    come to work to deliver #results   don t just come to work to mark an attendance register     steward  econet #sme,"['when', 'you', 'were', 'in', 'school', 'you', 'were', 'rewarded', 'for', '#performance', 'now', 'that', 'you', 'are', 'in', 'the', 'working', 'world', 'you', 'want', 'to', 'be', 'paid', 'for', '#attendance', 'not', 'results', 'come', 'to', 'work', 'to', 'deliver', '#results', 'don', 't', 'just', 'come', 'to', 'work', 'to', 'mark', 'an', 'attendance', 'register', 'stewardbank', 'econetzimbabwe', '#sme']",e,True,neg
107,2,110,"Speaking this morning at the @stewardbank 2018 National Entrepreneurs Forum at the HICC 

#Disruption
#Innovate
#TeamEconet @econetzimbabwepic.twitter.com/DpqPcp4Q5i",fayaz_king,speaking this morning at the  steward      national entrepreneurs forum at the hicc   #disruption #innovate #teameconet  econet,"['speaking', 'this', 'morning', 'at', 'the', 'stewardbank', 'national', 'entrepreneurs', 'forum', 'at', 'the', 'hicc', '#disruption', '#innovate', '#teameconet', 'econetzimbabwe']",e,True,neutral
143,0,119,"Talking about ""How to future-proof your Business"" live at the @stewardbank 2018 National Entrepreneurs Forum. 

Are you ready for the disruption? 
Is your business disruptive? 

#Innovation
#Entrepreneurshippic.twitter.com/TT4nLLWiUy",fayaz_king,talking about  how to future proof your business  live at the  steward      national entrepreneurs forum    are you ready for the disruption   is your business disruptive    #innovation #entrepreneurship,"['talking', 'about', 'how', 'to', 'future', 'proof', 'your', 'business', 'live', 'at', 'the', 'stewardbank', 'national', 'entrepreneurs', 'forum', 'are', 'you', 'ready', 'for', 'the', 'disruption', 'is', 'your', 'business', 'disruptive', '#innovation', '#entrepreneurship']",e,True,neutral
15,2,7,"Join us this Saturday as we #StepUp with @elevateyouthzw and @StarfmZimbabwe. 

Join #Elevate today by dialling *771#  on Econet or find out more on http://www.elevateyouth.co.zw pic.twitter.com/1CkZbovufl",SimbaMhuriro,join us this saturday as we #stepup with  elevateyouthzw and  starfm    join #elevate today by dialling     #  on econet or find out more on  ,"['join', 'us', 'this', 'saturday', 'as', 'we', '#stepup', 'with', 'elevateyouthzw', 'and', 'starfmzimbabwe', 'join', '#elevate', 'today', 'by', 'dialling', '#', 'on', 'econet', 'or', 'find', 'out', 'more', 'on']",e,True,neutral
30,22,5,"Just been awarded 2mb by Telecel 

Wonder what I'm supposed to do with it

Dear subscriber, you have been awarded with 2 Min onnet & 2 SMS & 2MB valid till midnight. Tell Someone!",povozim,just been awarded   by telecel   wonder what i m supposed to do with it  dear subscriber  you have been awarded with   min onnet     sms     valid till midnight  tell someone ,"['just', 'been', 'awarded', 'mb', 'by', 'telecel', 'wonder', 'what', 'i', 'm', 'supposed', 'to', 'do', 'with', 'it', 'dear', 'subscriber', 'you', 'have', 'been', 'awarded', 'with', 'min', 'onnet', 'sms', 'mb', 'valid', 'till', 'midnight', 'tell', 'someone']",c,True,neg
16,6,3,"Glimpse of the houses by @stewardbank in Fairview Park
#SBMortgagespic.twitter.com/vHwCHTCoKx",263Chat,glimpse of the houses by  steward in fairview park #sbmortgages,"['glimpse', 'of', 'the', 'houses', 'by', 'stewardbank', 'in', 'fairview', 'park', '#sbmortgages']",e,True,neutral
363,27,155,"Your target market can't see this, econet twitter doesn't show images. https://twitter.com/EcoCashZW/status/1039871787683721216 …",TiChitsinde,your target market can t see this  econet  doesn t show images    ,"['your', 'target', 'market', 'can', 't', 'see', 'this', 'econet', 'doesn', 't', 'show', 'images']",e,True,neg
34,4,3,But Econet inotijairira. I just want to but 5 packets of jumbos and you tell me I can't  dollar racho rinobvepi nhai,i_am_muenashe,but econet inotijairira  i just want to but   packets of jumbos and you tell me i can t  dollar racho rinobvepi nhai,"['but', 'econet', 'inotijairira', 'i', 'just', 'want', 'to', 'but', 'packets', 'of', 'jumbos', 'and', 'you', 'tell', 'me', 'i', 'can', 't', 'dollar', 'racho', 'rinobvepi', 'nhai']",e,True,neg
849,84,201,"i mistakenly opened Instagram and closed it immediately. 

Then Econet sent me an SMS ""Dear Customer Be Careful"" 
",TMupangure,i mistakenly opened instagram and closed it imtely    then econet sent me an sms  dear customer be careful   ,"['i', 'mistakenly', 'opened', 'instagram', 'and', 'closed', 'it', 'immediately', 'then', 'econet', 'sent', 'me', 'an', 'sms', 'dear', 'customer', 'be', 'careful']",e,True,neg
24,3,3,"The point isn’t to target anyone. It’s a broader issue of government officials presiding over a progressively failed economy in which professionals are reduced to ex-japs while they spend on opulent vehicles. 

Visit the Econet, you won’t find the luxury cars in govt car parks.",EdmundKudzayi,the point isn t to target anyone  it s a broader issue of government officials presiding over a progressively failed economy in which professionals are reduced to ex japs while they spend on opulent vehicles    visit the econet  you won t find the luxury cars in govt car parks ,"['the', 'point', 'isn', 't', 'to', 'target', 'anyone', 'it', 's', 'a', 'broader', 'issue', 'of', 'government', 'officials', 'presiding', 'over', 'a', 'progressively', 'failed', 'economy', 'in', 'which', 'professionals', 'are', 'reduced', 'to', 'ex', 'japs', 'while', 'they', 'spend', 'on', 'opulent', 'vehicles', 'visit', 'the', 'econet', 'you', 'won', 't', 'find', 'the', 'luxury', 'cars', 'in', 'govt', 'car', 'parks']",e,True,neutral
11,1,8,"Econet Wireless and Snapplify have forged a partnership that could change the face of education and literacy on the continent. The partnership will bring thousands of e-books to African readers and learners – and there will be no extra costs for downloads.
https://bit.ly/2CGGaX9 ",ThisIsAfricaTIA,econet  and snapplify have forged a partnership that could change the face of education and literacy on the continent  the partnership will bring thousands of e books to african readers and learners   and there will be no extra costs for downloads   ,"['econet', 'wireless', 'and', 'snapplify', 'have', 'forged', 'a', 'partnership', 'that', 'could', 'change', 'the', 'face', 'of', 'education', 'and', 'literacy', 'on', 'the', 'continent', 'the', 'partnership', 'will', 'bring', 'thousands', 'of', 'e', 'books', 'to', 'african', 'readers', 'and', 'learners', 'and', 'there', 'will', 'be', 'no', 'extra', 'costs', 'for', 'downloads']",e,True,neutral
