,created_at,likes,replies,retweets,text,tweet_id,user_id,user_name,user_screen_name
1290,1537556025000.0,61,8,2,"Had a successful public lecture at NUST, with the theme MINDSET IS EVERYTHING...
thanks to the NUST millennial club and @stewardbank for organising the Lecture.
#millennialbanking #beabosssomewhere
#attitudeiseverythingpic.twitter.com/dGGxRyfH5c",1043211698113523712,393302483,MUDIWA,MudiwaHood
1291,1537550576000.0,20,5,12,"State-owned mobile network operator NetOne swung to profitability in the eight months to August 31, 2018, as profit rose 105 percent in the prior comparable period. https://www.herald.co.zw/netone-swings-to-profitability/ … @caesarzvayi @Michellehakata @TafadzwaMugwadi @MoICED_ @NetOneCellular @manoc9",1043188844286435328,947872754,The Herald Zimbabwe,HeraldZimbabwe
1292,1537535055000.0,56,4,29,Read the story of Teresa Mbagaya. Isn't she is incredible? Yale - Google - Econet - Microsoft - Omidyar Network. Also runs a foundation that pays tuition for 250+ students in Bungoma. #Top40Under40Kepic.twitter.com/wqcQZNp3xZ,1043123743646728193,74705668,#AdventureThrills,njooro
1293,1537525625000.0,194,3,54,"Individually we are notes.Together we are an orchestra...
I have partnered with my friends at Steward Bank and Econet to fight against the scourge of cholera that’s currently ravaging in Zimbabwe.With friends like these and your support too,this war is winnable. pic.twitter.com/MTO4Zt4rWy",1043084189602590722,901829648430112770,Barry Lungu,barry_lungu
1294,1537519839000.0,185,8,44,"My sister, if you like him just walk up to him and say it ...
Stop trying to send him signals.
Hausi Econet",1043059924778082304,1030412465174183938,Miss Understood,mutogo_vee
1295,1537509468000.0,30,11,10,"AMH gets another licence as its broadcasting subsidiary, Heart & Soul, gets a content distribution licence. Recently AMH got a video-on-demand licence. Other companies to get such licences include Econet, TelOne, Zimpapers pic.twitter.com/tPoC3AzWoG",1043016422484406272,3000984971,Zim Media Review,ZimMediaReview
1296,1537499686000.0,99,32,45,"What have our multi-million dollar churches done about the Cholera epidemic. They should pledge all the offerings they get this Sunday to the cause. If econet can donate, then it's even easier for them to donate as ""Christians"" to donate. pic.twitter.com/KImZW9zagk",1042975396520751104,917048565008093186,Ghost,Ghost_zw
1297,1537468089000.0,26,1,8,"I have not been able to go to #GlenView to assist in fighting #Cholera, but I got to give the little I could afford towards the cause through the @stewardbank donation platform. Please give what you can. You can even use @EcoCashZW to pay. Thank you @econetzimbabwepic.twitter.com/afWZooZs1W",1042842866098290689,1092438056,Napoleon Nyanhi,napoleonnyanhi
1298,1537467607000.0,45,0,15,Econet is really doing the most! After donating 10mill towards the #Cholera fight.. now they have said if you make a #donation they will also donate the same amount you have put in thereby doubling the impact. Thank you @econetzimbabwehttps://twitter.com/econetzimbabwe/status/1042419952748318721 …,1042840845442007041,1092438056,Napoleon Nyanhi,napoleonnyanhi
1299,1537432919000.0,437,39,337,"There was a time we were paying for calls we didn't make on MTN and Econet. Now we pay for channels we don't watch on DSTV. Can't DSTV be stopped?
Should DSTV be bigger than us in our own country?? 
Can't we force DSTV to do what  is right and obtainable elsewhere??",1042695353273868288,855400448,OONI OF ABUJA,Deji_OoniAbj
1300,1537430555000.0,83,17,26,"Apart from DStv & Zanu PF, who else doesn’t give a fuck about the (majority) people’s concerns once they’ve had what they want from them?

Well, Econet no longer makes the list; that $10million cholera what what donation & stuff 

*Neither does your ex",1042685438329274369,376141360,TiCCCh Ray,TichRay
1301,1537419845000.0,20,0,18,"National cholera crisis fund powered by @stewardbank
#kanzatunzatu #CholeraAwareness Please share Retweet!!!! Play your part, you not too small to make a differencepic.twitter.com/NvA9aJA7hv",1042640519988436992,1028162557968896001,Bulawayo events,BulawayoEvents
1302,1537369856000.0,45,0,49,RT for awareness; Spread the word... #CholeraAwareness @econetzimbabwe @stewardbank @EcoCashZW @HigherLifeFDN @263Chatpic.twitter.com/D79DxWVGgx,1042430849311027200,3288202835,Fungai Mandiveyi,FungaiMandiveyi
1303,1537350088000.0,43,3,6,"Lmao guy make i recharge my econet line, ehen that guy drink work for you?, e get this alex guy for this social media wey i no fit remember wey no gree follow me back",1042347934212411393,1022359184464125952,Fake Earpiece 🎧,Mister_Judah
1304,1537338417000.0,408,22,68,"I opened Instagram by mistake & closed it Quickly, Econet sent me a message ""Dear customer, be careful"" ",1042298985732624384,571143654,Vimbai  🇿🇼🇿🇦,VimbaiSairon
1305,1537336142000.0,66,33,32,"EXCLUSIVE: @HMetro_ probe reveals gloves purchased at $8,05 NOT $64,40 presented to Gvt/Econet. Order processed last week. Council bosses presented price for 20 000 pairs as quote for eventual 2500 order. 
$3 price is when US$/RTGS was 30-40%
@Wamagaisa @ZimMediaReview @Mathuthupic.twitter.com/EVx5UUJM8F",1042289441677758464,3422218377,Larry Moyo,larry_moyo
1306,1537331813000.0,22,0,8,"The Information Communication Technology Exhibition @ICTAfrica1 kicked off yesterday at HICC and runs until the 20th of September showcasing what various tech-firms have to offer in adaption to growing ICT trends.
Visit the NetOne Stand today and experience all in one convenience pic.twitter.com/84hurKKPcf",1042271283860385792,2269401481,NetOne Cellular,NetOneCellular
1307,1537296960000.0,12,0,5,Econet partners South Africa's Snapplify to zero rate E-Book downloads https://www.techzim.co.zw/2018/09/econet-partners-south-africas-snapplify-to-zero-rate-e-book-downloads/ …pic.twitter.com/CWde60mYWV,1042125100974305282,82800626,Techzim,Techzim
1308,1537253667000.0,44,6,16,"As usual, it's President @edmnangagwa 's leadership that will transform Harare ... Govt is taking over the work of sorting Harare's water & sewage reticulation system
. $7 million has been released already to kick-start the project. MDC Councillors busy looking to defraud Econet",1041943517227036672,2426742387,Kudzai Mutisi,KMutisi
1309,1537249299000.0,45,0,45,Laughter is the good medicine.  #madamboss #busstoptv #maititi #kapfupi @263Chat @econet_support @StarfmZimbabwe @Techzim @econetzimbabwe @TMMutisi @DPfunye @BkayKasanga @kmaz777 @ZimComedyLIVE @MadamBosszimpic.twitter.com/IuqL8F1Xpe,1041925195043360768,2458937901,Owen T Chiwandire,OChiwandire
1310,1537245818000.0,36,26,8,Who can shed light on why City of Harare employees were quoting for supplies and giving @econetzimbabwe inflated prices in the first place? I believe Econet has a competent procurement function. How did this happen? https://twitter.com/cohsunshinecity/status/1041693513551888385 …,1041910594763476992,4926928720,mmatigari,matigary
1311,1537242506000.0,21,5,7,"The Harare Town Clerk, a Zanu Pf appointee, & the Minister of Local govt, Cde July Moyo, are the people who discovered the attempt to defraud Econet Zimbabwe by inflating prices of Cholera supplies. The perpetrators are known, they are MDC Councillors & proxies. Shameful. pic.twitter.com/WbbEVMEJFx",1041896702695952386,2426742387,Kudzai Mutisi,KMutisi
1312,1537216782000.0,93,18,36,"ECONET CHOLERA DONATION: Harare councillors no longer involved in procurement. Mayor says scam involved junior officers from central stores. Attempted fraud discovered by Acting Town Clerk & Minister Moyo & relayed to benefactor who then went public. 
***We await naming & shaming pic.twitter.com/GLeHvaSSLb",1041788810307272705,3422218377,Larry Moyo,larry_moyo
1313,1537203156000.0,55,13,19,Strive Masiyiwa breathes fire after municipal officials attempted to steal cholera funds donated by Econet >>> https://www.myzimbabwe.co.zw/news/31729-strive-masiyiwa-breathes-fire-after-municipal-officials-attempted-to-steal-cholera-funds-donated-by-econet.html …,1041731659538718720,27210124,My Zimbabwe News,myzimbabwenews
1314,1537198887000.0,42,17,29,"Strive says some municipalities inflated prices by 2,200% after Econet cholera donation http://bit.ly/2Ni6k7v  via @ThreeMenOnABoat",1041713752188624897,4156551377,Open Parly ZW,OpenParlyZw
1315,1537198698000.0,61,15,20,"Great to see that consequent to @StriveMasiyiwa’s Facebook message exposing the tragic behavior of officials wanting to fleece the cholera donation from Econet, @cohsunshinecity has been swift to take action. @ZimMediaReview @matigary @sure_kamhunga @ali_naka @TembaMliswahttps://twitter.com/cohsunshinecity/status/1041693513551888385 …",1041712961369321474,73672445,Hopewell Chin'ono,daddyhope
1316,1537183975000.0,24,1,8,"MASIYIWA EXPOSES DOUBLE STANDARDS: Founder & Executive Chairman of @econetzimbabwe, @StriveMasiyiwa has exposed how some unscrupulous & corrupt businesses/individuals attempted to dupe Econet when it went on the market to purchase items for donation to mitigate cholera. pic.twitter.com/23JVUjbcEw",1041651208681926656,1001314421543759873,Harare Sun,HarareSun
1317,1537180246000.0,105,28,55,"""Gloves worth $3, were suddenly worth $65 - when Econet unveil the $10m"" Strive Masiyiwa  

This is the culture we are fighting Cdes, the culture of egocentrism. For some reason we have cease to be humans.  

It's a top-down problem. Let our leaders lead. 

#ZimbabweYadzokapic.twitter.com/RR24NofsgW",1041635568927617026,3073499594,Dr. Victor Chimhutu,DrVChimhutu
1318,1537179219000.0,610,156,325,"This is one of the most heartbreaking posts I have read about cholera. 

Officials trying to defraud the $10M fund pledged by Econet towards the fight against cholera.

It is a good thing that @StriveMasiyiwa will expose them on his Facebook page. @ZimMediaReview @matigarypic.twitter.com/Ht1fTuQu4F",1041631259393511424,73672445,Hopewell Chin'ono,daddyhope
1319,1537164384000.0,43,1,42,Check it out on *143# and EnjoySmart Data Network@263Chat @FingazLive @econetzimbabwe @Techzim @TechnoMagZw @middytabe @smagaya2005 @SteveVickers5 @petermasaraneyi @Zimindependent #smartdata #econet #Zimbabwe #Entrepreneurpic.twitter.com/CUkjS4H8jl,1041569035866058752,755301988808654848,casy mugowe,casy_mugowe
1320,1537158547000.0,61,3,66,"Call Back Assist, a new exciting service for all Econet customers that will help reduce your wait time on the 111 helpline - Find out more info below: @econetzimbabwe @263Chat @StarfmZimbabwe @rufaro_kowo @PeteE @merlinda_mapiye @WNeshena @nonomlandeli1 @tendiemte @reginachefupic.twitter.com/jYls10NBEA",1041544555189944320,91101609,Simbarashe Magaya,smagaya2005
1321,1537116822000.0,17,7,4,Dear @matigary . What will happen to those guys planted at Netone by Supa Chibuku aka @SupaCollinsM as executive managers from his failed construction company? #HandeiTione @larry_moyo @RMajongwe @lashiasn @GomoDubi. Musadyiwa netsananguro pic.twitter.com/S5wVNy1maf,1041369548627300357,123982938,Rufaz--Jerera❤King❤,Mavhure
1322,1537114602000.0,23,2,4,"The way Zimbabwean women hate WhatsApp calling and opt for voice calls whilst they are not the one calling you would think they all own shares in Telecel, Netone and Econet. pic.twitter.com/iDK1phKP5H",1041360235775057920,1335912210,T R I F O R D,trifordk18
1323,1537087166000.0,21,1,2,"These Econet Cholera alert messages are a good idea, maybe they really do care...

Or maybe tiri ma Broiler avo and they have to keep us alive to make more money",1041245159722283009,422591841,Tapiwanashe 🇿🇼,tapiwaDEMO
1324,1537084680000.0,9,1,3,Who is the Minister of ICT & Data Bundles? There seems to be a deliberate effort from @econetzimbabwe to prevent me from sosho media engagement. Winky-D’s next single should be titled “Econet Bundles Disappear”. Damn pic.twitter.com/929kQejHni,1041234734335057926,34308853,ZANDATOTO,xandatoto
1325,1537010929000.0,175,4,104,"How to deliver an amazing #CustomerExperience 

1. Make sure what you offer the #customer is convenient
2. Give them choice - but not too much! 
3. Don't confuse them 

Uno, Dos, Tres! 

Clever Tips from @VusiThembekwayo
#Learning
@econetzimbabwe @stewardbank @ZOLconnect pic.twitter.com/1KxjgzUtKC",1040925401764257792,35873001,Emma Nherera,emmanherera
1326,1536955061000.0,103,21,27,"Not just Prof Mthuli Ncube is being abused, even Econet is being trolled for the $10 million it has provided for cholera. Hanzi mari dzedu we’ve been over charged. That’s typical of a Zimbo and last for freebies. Speak of overcharge like you know the original cost of the service.",1040691074275188736,32836225,Bla B,bmusonza
1327,1536953113000.0,74,1,5,"Day well spent at the 2018 National Entrepreneurs Forum with keynote speaker @vusithembekwayo! Thank you at @stewardbank for this great opportunity. Learnt a lot about enterprenuership today.
#2018NEFpic.twitter.com/NxbB8ATR5O",1040682901678051329,369413535,Mauline Gowe,maulinegowe
1328,1536938449000.0,155,6,37,"In 3yrs @stewardbank has moved from no.19 in number of customers & volume of transactions to no.2 
Thats in 2yrs. Amazing what a MNO backbone, clarity of purpose & visionary bold leadership can do to accelerate market penetration.",1040621398018981889,53136959,Vusi Thembekwayo,VusiThembekwayo
1329,1536934453000.0,18,0,14,"'There is nothing 'woman' about being in business,you just need the brains to be successful,think outside the box and believe in yourself' says Divine Ndlukula
@stewardbank
@fayaz_king @DrMambondiani
#2018NEF",1040604637043286016,892792496,263Chat 🇿🇼,263Chat
1330,1536933711000.0,27,0,13,"#Econet cares for its employees! After chipping in with $10m towards fight against Cholera, they've gone further to ensure each employee gets free Chorela prevention kit + extensive awareness creation initiatives within e business.
@fayaz_king @263Chat @tnavdeep @LovemoreNyatsinpic.twitter.com/EB2l3g5cPO",1040601525146529792,624876517,Bhekimpilo Ntini,Bheki_Ntini
1331,1536933246000.0,50,5,15,"Divine Ndlukula says her security company grew because she valued her employees,treats them like kings and queens,in turn they treat customers likewise
@stewardbank
@DrMambondiani
#2018NEF",1040599572869988353,892792496,263Chat 🇿🇼,263Chat
1332,1536926031000.0,385,16,250,"What is the difference between #CustomerService vs #CustomerExperience? 

@VusiThembekwayo breaks it down perfectly! 

Case Study: #MacDonalds
#LearnFromTheBest 

Cc @petermasaraneyi @Otis_Mak @fayaz_king @rufarodn
#2018NEF @stewardbank pic.twitter.com/nhWBo4OK2x",1040569311449030657,35873001,Emma Nherera,emmanherera
